text,label
"Car is easier to run things over. Much easier than throwing stone, rocks, or logs. Every single existing thing in this world is a double sided blade. The more powerful, the more you have to be cautious to use it. Guns were used to protect innocent 9 times out of 10. Should we let 9 innocent people gamble their lives without gun just so we can lie to ourselves that another 1 out of 10 would be safe. Since criminals find black market and don't obey law. What's the point. Saying banning guns would make our society safer is completely delusional. It's like speaking without logic but pure emotion.",disagreed
"Would you post a sign in front of your house saying ""I don't believe in guns. I don't have a gun, neither should you.""",disagreed
"It's not for sporting, it's for defending yourself. You can move to England if you like commie ideas.",disagreed
Wooowwww such an awesome way to stick that whole situation in the derb derb's face .. LOL,agreed
"They are not a waste. I use them for hunting, an important pastime not only for food but for growing closer with my family for which it is a tradition. Also for personal protection, and marksmanship, a worthwhile hobby.",disagreed
The reason some extreme Islamic people hate America is because they see us as the center of the Atheistic western world. They would hate us whether we kill them or not.,disagreed
Well then wouldn’t the best solution be to educate people rather than punish everyone?,disagreed
"Yes, i believe this to be a valid argument. I personally support you argument completely; especially the license.
To those who say that guns should be banned completely,
There are those uses of guns which should be allowed, for example, hunting animals?",agreed
"Guns can have other uses, such as hunting.
Also banning guns won't stop criminals getting guns.
Guns can be smuggled to criminals illegally.",disagreed
"I personally think guns should be allowed, but with a license.
There are other uses for guns, such as hunting animals.
Also banning guns won't stop gun crimes, as they can be simply gained illegally, such as smuggling.",disagreed
"I would agree with you if you can 100% control all the guns out of criminals hand, including US government. If you think the government is awesome and do everything right for you and to you, then you are blind 110% of the time, all the time, everytime. Says who? Says me, former information security engineer.",disagreed
